,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
197,1.901074715455373,2.1952009399731955,1.6961830072932773,2.351283632715543,4.164399941762288,2.9707413037618
198,1.5640836503770617,2.2523034771283466,1.693966919183731,2.3214162756999333,4.127175500657823,2.969293742047416
199,1.9080251495043437,2.2892123831643,1.655741772386763,2.2242059316900042,4.384827539655897,2.988503583603435
200,1.7227667331695558,2.3792812440130446,1.6717847297588984,2.2981535964541964,4.177455435858833,3.007351878285408
201,1.583031075530582,2.2536716222763062,1.6550214987662104,2.2785403500000636,4.547678470611572,2.968052449160152
202,1.9170138623979356,2.3582597851753233,1.6059474971559313,2.2430558241075937,4.501376909679837,2.9733982887532977
203,1.5217426472240023,2.2052039941151937,1.667640236682362,2.283686927954356,4.044909930229187,2.9983106358183753
204,1.5203546272383797,2.1598129047287835,1.7328261958228217,2.249121175871955,3.9558541006512113,2.94564055038823
205,1.4002739257282681,2.1500156018469068,1.656568762825595,2.2892393168475893,3.9295477363798352,2.975078479448954
206,1.6494432012240092,2.194359854857127,1.6507451471355226,2.231374748216735,4.016227677133348,2.954155850741598
207,1.8190051674842835,2.448224042521583,1.6653349724080828,2.3139543566438885,4.165245866775512,2.9360165026452805
208,1.6476099928220114,2.153320625093248,1.6554191758235295,2.2780671980645923,4.210024860170153,2.9673558192120657
209,2.0511276841163637,2.175912359025743,1.6800900558630625,2.2919542915291258,4.194483105341593,2.993460325068898
210,1.6701861381530763,2.155642725361718,1.655310285753674,2.288181999988026,3.88079768286811,2.9568323257896636
211,1.5111849586168924,2.1416381809446547,1.649178256922298,2.2347281091743048,3.949897641605801,2.951980738507377
212,1.3873438980844286,2.2268914103507997,1.659552310903867,2.2239155799150465,3.77629627916548,2.9633440984619988
213,1.5344427294201322,2.1306345489290024,1.6856327563524247,2.258691018819809,4.041298921902975,2.9383636795812182
214,1.5228592700428434,2.308591275744968,1.6354429397318098,2.26057407591078,3.9870176871617633,2.9624460058079825
215,1.8606482691235013,2.2983029550976224,1.6261955284410052,2.311390840344959,4.473751868142022,2.966258396704992
216,1.4248771667480469,2.1571775873502097,1.6921183062924279,2.287950571378072,4.411913463804457,2.95583346552319
217,1.8117853045463561,2.181421661376953,1.6312006562948227,2.223489214645492,4.080484228663974,2.956480798125267
218,1.7968011365996466,2.1111290653546653,1.6389076226287418,2.2790819621748395,3.8331147193908692,3.0006200598345862
219,1.8360097315576343,2.109921509689755,1.6553142656882605,2.2903189241886137,3.528687524795532,2.9434120380216173
220,1.3520329859521654,2.199879915184445,1.654235131210751,2.204207587573263,4.287877742449442,2.9159278442462284
221,1.5632701158523559,2.148484137323168,1.6433694819609324,2.2527392486731213,4.464512983957927,3.018274036049843
222,1.6614037063386706,2.1868316928545632,1.6427986464566655,2.267857962846756,4.3485608498255415,2.9207771446969772
223,1.624601709842682,2.123587958017985,1.6160096883773805,2.2871942182381946,3.7557443698247273,2.9319097071886064
224,1.5309266951349048,2.20727328326967,1.667197189728419,2.2286258061726887,4.569956310590109,2.949561568432384
225,1.860660031106737,2.362897457016839,1.6420328497886658,2.2770606733030743,4.557130649354723,2.9310338702466754
226,1.6228177746136982,2.231484225061205,1.6180366698238584,2.2699968606233596,4.235868265893724,2.937420422501034
227,1.7517068147659303,2.1446817265616525,1.627725197043684,2.2369667106204565,3.800216523806254,2.9510456869999566
